Id,Label,Type,gaza-ontology#containsEntity,gaza-ontology#hasTitle,22-rdf-syntax-ns#type,gaza-ontology#hasDate,gaza-ontology#hasText,rdf-schema#label,22-rdf-syntax-ns#first,22-rdf-syntax-ns#rest,rdf-schema#domain,rdf-schema#range,rdf-schema#subClassOf
http://example.com/gaza-ontology#NewsArticle_4791,gaza-ontology#NewsArticle_4791,gaza-ontology#NewsArticle,,أوغندا تتبرأ من قاضية دعمت إسرائيل بمحكمة العدل الدولية,,2024-01-27,تبرأت كمبالا من قرار القاضية الأوغندية جوليا سيبوتيندي التي اعترضت على جميع الإجراءات المؤقتة التي طلبتها جنوب أفريقيا في محكمة العدل الدولية “لمنع الإبادة الجماعية” بغزة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_2969,gaza-ontology#NewsArticle_2969,gaza-ontology#NewsArticle,,خبير عسكري يكشف أسباب التفاوت بحجم تجمع الآليات شمالي غزة والإنزال الجوي جنوبا,,2023-12-11,كشف الخبير العسكري فايز الدويري عن أسباب الاختلاف في حجم التجمعات بمناطق تمركز الآليات الإسرائيلية في شمالي قطاع غزة، ورجح أن يكون الإنزال المظلي الإسرائيلي في خان يونس جنوبا قد حدث بمنطقة زراعية.,,,,,,
http://example.com/gaza-ontology#NewsArticle_271,gaza-ontology#NewsArticle_271,gaza-ontology#NewsArticle,,فنان أيرلندي يسخر من الازدواجية الأميركية بين حرب أوكرانيا وغزة,,2023-10-12,تداول نشطاء عبر منصات التواصل الاجتماعي مقطع فيديو للفنان الكوميدي الأيرلندي تاغ هيكي يظهر التباين الحاد بين رد الفعل الأميركي على الحرب الأوكرانية مقابل رد فعلها على الحرب التي شنتها إسرائيل على غزة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_1227,gaza-ontology#NewsArticle_1227,gaza-ontology#NewsArticle,,"الاحتلال يستهدف ""تاريخ غزة"".. تهديدات لمقر البلدية الأثري وتدمير مساجد وكنائس",,2023-11-02,خلال 4 أسابيع من الحرب الإسرائيلية العنيفة على قطاع غزة، ارتكبت قوات الاحتلال “مذابح مروعة” بحق “البشر والحجر والشجر”، واستهدفت مباني عريقة تنال من إرث المدينة القديمة ورمزيتها.,,,,,,
http://example.com/gaza-ontology#NewsArticle_2867,gaza-ontology#NewsArticle_2867,gaza-ontology#NewsArticle,,عبد الناصر عيسى.. عميد أسرى نابلس وقائد الحراك الثقافي بسجون إسرائيل,,2023-12-09,عبد الناصر عيسى فلسطيني قضى في السجن 32 عاما، منها 29 متصلة. حصل على درجة الدكتوراه وقاد عدة أنشطة ثقافية من معتقله وأصدر مؤلفات وبحوثا علمية محكمة.,,,,,,
http://example.com/gaza-ontology#طفولة,gaza-ontology#طفولة,gaza-ontology#Organization,http://example.com/gaza-ontology#NewsArticle_330,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_1792,gaza-ontology#NewsArticle_1792,gaza-ontology#NewsArticle,,يخلعون ملابسهم لتدفئة صغارهم.. أهل غزة في مهب القصف والمطر,,2023-11-14,هطلت صباح الثلاثاء أمطار غزيرة على قطاع غزة، مصحوبة برياح شديدة، جعلت حياة الآلاف من النازحين الفلسطينيين الذين فروا من مناطقهم جراء مجازر جيش الاحتلال في وضعية صعبة، وسط شح في المساعدات وندرة الدواء.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4379,gaza-ontology#NewsArticle_4379,gaza-ontology#NewsArticle,,إسرائيل تعترف بمقتل ضابط وجندي في معارك غزة,,2024-01-17,أقر الجيش الإسرائيلي بمقتل ضابط وجندي، في معارك شمال قطاع غزة الليلة الماضية، تزامنا مع تواصل الاشتباكات في مناطق بالقطاع.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3006,gaza-ontology#NewsArticle_3006,gaza-ontology#NewsArticle,,بعد غزة.. الاحتلال يستهدف خُدّج ومرضى جنين,,2023-12-12,يتكرر المشهد بتفاصيله من غزة إلى مدينة جنين حيث حاصرت قوات الاحتلال مستشفى جنين الحكومي ومنعت دخوله أو الخروج منه، فتسببت بوفاة طفل وبتعريض حياة خُدّج للخطر جراء استنشاقهم الغاز المسيل للدموع.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4627,gaza-ontology#NewsArticle_4627,gaza-ontology#NewsArticle,,شريان حياة بسيط للنازحين قرب الحدود المصرية,,2024-01-23,يقدم بعض المصريين مساعدات غذائية ومياها لعائلات فلسطينية نازحة في منطقة “المواصي” أقرب نقطة حدودية للقطاع مع مصر في الجنوب الغربي لمدينة رفح التي باتت تؤوي نحو نصف سكان القطاع.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3330,gaza-ontology#NewsArticle_3330,gaza-ontology#NewsArticle,,إسرائيل تبدي استعدادها لهدنة جديدة مقابل إطلاق أسرى لدى المقاومة,,2023-12-20,التقى رئيس الوزراء الإسرائيلي بنيامين نتنياهو ممثلين لعائلات الأسرى الإسرائيليين المحتجزين، وسط حديث عن ضغط أميركي بضرورة إبرام صفقة تبادل، وإعلان الرئيس الإسرائيلي عن استعداد تل أبيب لهدنة إنسانية.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3626,gaza-ontology#NewsArticle_3626,gaza-ontology#NewsArticle,,فصائل فلسطينية: موقفنا موحد بشأن وقف إطلاق النار في غزة,,2023-12-27,قالت فصائل فلسطينية، اليوم الأربعاء، إن موقفها موحد فيما يتعلق بوقف العدوان الإسرائيلي على قطاع غزة، والوصول لصفقة تبادل على قاعدة الكل مقابل الكل.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3593,gaza-ontology#NewsArticle_3593,gaza-ontology#NewsArticle,,رئيس الأركان الإسرائيلي: حرب غزة ستستمر أشهرا عدة,,2023-12-26,قال رئيس أركان الجيش الإسرائيلي الثلاثاء، إن الحرب التي تشنها إسرائيل على قطاع غزة ستستمر على الأرجح لأشهر عدة، بينما عدّ المتحدث باسم نتنياهو أنه يجب نزع سلاح غزة، وإقامة منطقة أمنية مؤقتة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_1552,gaza-ontology#NewsArticle_1552,gaza-ontology#NewsArticle,,ليبراسيون: إسرائيل ستفقد تأييد الرأي العام الغربي,,2023-11-09,قالت “ليبراسيون” إن ما وصفتها بوحشية هجوم حماس يوم 7 أكتوبر حمّلتها منذ البداية مسؤولية الكارثة المستمرة بغزة، لكن الوحشية العمياء للرد الإسرائيلي توشك أن تحمّلها المسؤولية نفسها وتعرضها للخزي والعار.,,,,,,
http://example.com/gaza-ontology#سبع,gaza-ontology#سبع,gaza-ontology#Location,http://example.com/gaza-ontology#NewsArticle_3246,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_2600,gaza-ontology#NewsArticle_2600,gaza-ontology#NewsArticle,,صحيفة تركية: كتائب القسام قدمت للعالم درسا في الإنسانية,,2023-12-02,قالت صحيفة تركية إن كتائب القسام وحركة المقاومة الإسلامية (حماس) كشفت جميع الوجوه “القذرة” التي تختبئ وراءها الدول الغربية وإسرائيل، وذلك بالدرس البليغ في الإنسانية الذي قدمته بثمن غال.,,,,,,
http://example.com/gaza-ontology#NewsArticle_28,gaza-ontology#NewsArticle_28,gaza-ontology#NewsArticle,,"مستوطنة ""زيكيم"" الإسرائيلية.. أحد أهداف عملية ""طوفان الأقصى""",,2023-10-07,تقع مستوطنة زيكيم على الحدود الشمالية من قطاع غزة وجنوب مدينة تل أبيب، وتتبع مدينة عسقلان، وفيها قاعدة “زيكيم” العسكرية المطلة على شواطئ المدينة.,,,,,,
http://example.com/gaza-ontology#بيير,gaza-ontology#بيير,gaza-ontology#Person,http://example.com/gaza-ontology#NewsArticle_4858,,,,,,,,,,
http://example.com/gaza-ontology#دارفور,gaza-ontology#دارفور,gaza-ontology#Location,http://example.com/gaza-ontology#NewsArticle_1832,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_4378,gaza-ontology#NewsArticle_4378,gaza-ontology#NewsArticle,,الاحتلال يغتال فلسطينيين بمسيّرتين في نابلس وطولكرم,,2024-01-17,قصفت مسيّرتان إسرائيليتان مركبتين في نابلس وطولكرم مما خلّف شهداء وجرحى، في حين اقتحمت قوات الاحتلال مدنا وبلدات عدة في الضفة الغربية، ودهمت عددا من المنازل فيها.,,,,,,
http://example.com/gaza-ontology#NewsArticle_750,gaza-ontology#NewsArticle_750,gaza-ontology#NewsArticle,,لماذا ترتفع أسعار النفط في ظل الحرب على غزة؟,,2023-10-22,قالت صحيفة “الغارديان” إن كثيرين يشعرون بالقلق من أن تصاعد التوترات بالمنطقة قد يؤدي إلى ارتفاع أسعار النفط بشكل كبير في ظل إمكانية تعطل الإمدادات من المنطقة الغنية بالطاقة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_2627,gaza-ontology#NewsArticle_2627,gaza-ontology#NewsArticle,,جراح فرنسي: هذه شهادتي بعد العمل 20 عاما في غزة,,2023-12-03,فضيحة وعار وطني، هكذا وصف الجراج الفرنسي كريستوف أوبرلين موقف باريس من المستشفى العائم الذي أعلنت عنه لمساعدة الجرحى في قطاع غزة، مقدما شهادته عن الأطباء هناك والمستشفيات التي عمل فيها قرابة 20 عاما.,,,,,,
http://example.com/gaza-ontology#NewsArticle_2260,gaza-ontology#NewsArticle_2260,gaza-ontology#NewsArticle,,الصحة العالمية: لا معلومات عن مصير مدير مستشفى الشفاء في غزة,,2023-11-25,قالت منظمة الصحة العالمية إنها لا تملك معلومات عن مصير مدير مستشفى الشفاء في غزة محمد أبو سلمية، الذي اعتقله جيش الاحتلال قبل أيام، وذلك بعد اتهامات طالتها بالتورط في اختطافه.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4408,gaza-ontology#NewsArticle_4408,gaza-ontology#NewsArticle,,من الشهيد عبد الله أبو شلال الذي اغتاله الاحتلال بعد محاولات عدة؟,,2024-01-17,وصفه الاحتلال بـ”قائد البنية التحتية الإرهابية” في مخيم بلاطة، فاعتقله عدة مرات وطارده لسنوات عديدة، وتعرض لعدة محاولات اغتيال، قبل أن يغتاله بطائرة مسيرة عن بعد، مع خلية كانت تعد لتنفيذ عمليات جديدة.,,,,,,
http://example.com/gaza-ontology#مورينو,gaza-ontology#مورينو,gaza-ontology#Person,http://example.com/gaza-ontology#NewsArticle_514,,,,,,,,,,
http://example.com/gaza-ontology#['عبد,gaza-ontology#['عبد,gaza-ontology#Person,http://example.com/gaza-ontology#NewsArticle_2867,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_4674,gaza-ontology#NewsArticle_4674,gaza-ontology#NewsArticle,,الجيش الإسرائيلي يعلن حصيلة جديدة لمصابيه,,2024-01-24,أعلن الجيش الإسرائيلي إصابة 21 عسكريا في معارك قطاع غزة خلال الساعات الـ24 الماضية، ليرتفع بذلك عدد المصابين إلى 2710، منذ بداية الحرب على غزة في 7 أكتوبر/تشرين الأول.,,,,,,
http://example.com/gaza-ontology#NewsArticle_633,gaza-ontology#NewsArticle_633,gaza-ontology#NewsArticle,,المفوضية الأوروبية: اتساع نطاق حرب غزة خطر حقيقي,,2023-10-20,قالت رئيسة المفوضية الأوروبية أورسولا فون دير لاين، أمس الخميس، إن خطر اتساع نطاق الحرب بين إسرائيل وغزة “حقيقي”، مشددة على أن الحوار بين إسرائيل والدول المجاورة لها يجب أن يستمر.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3858,gaza-ontology#NewsArticle_3858,gaza-ontology#NewsArticle,,هآرتس: لماذا لا يكون الترحيل للمستوطنين لا الفلسطينيين؟,,2024-01-03,قالت هآرتس إن فكرة “الترحيل” (الترانسفير) عادت إلى الموضة، وقائمة المعجبين بها تتزايد كل دقيقة، وهو ما يعني أن الوقت قد حان لمناقشتها بعقل منفتح ومستعد لتغيير وجهات النظر القديمة، وبرؤية أكثر معاصرة.,,,,,,
http://example.com/gaza-ontology#صورة,gaza-ontology#صورة,gaza-ontology#Location,http://example.com/gaza-ontology#NewsArticle_4087,,,,,,,,,,
http://example.com/gaza-ontology#فيصل,gaza-ontology#فيصل,gaza-ontology#Person,http://example.com/gaza-ontology#NewsArticle_536,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_16,gaza-ontology#NewsArticle_16,gaza-ontology#NewsArticle,,حزب الله: نحن على اتصال مباشر مع قيادة المقاومة الفلسطينية,,2023-10-07,قال حزب الله اللبناني إنه يتابع عن كثب التطورات الميدانية في فلسطين، وإنه “على اتصال مباشر مع قيادة المقاومة الفلسطينية في الداخل والخارج”.,,,,,,
http://example.com/gaza-ontology#معلاة,gaza-ontology#معلاة,gaza-ontology#Location,http://example.com/gaza-ontology#NewsArticle_3772,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_1373,gaza-ontology#NewsArticle_1373,gaza-ontology#NewsArticle,,"""لن نشرب دماء إخوتنا"".. مقاطعة داعمي إسرائيل تنعش المنتج المصري",,2023-11-05,مع تواصل حملات مقاطعة منتجات داعمة لإسرائيل، انتعشت الصناعة المحلية بمصر، وذلك تأكيدا لدعم أشقائهم في غزة الذين يتعرضون لعدوان متواصل، ولتنبيه الشركات الأجنبية بمشاركتها بجريمة حرب ترتكب في فلسطين.,,,,,,
http://example.com/gaza-ontology#NewsArticle_2710,gaza-ontology#NewsArticle_2710,gaza-ontology#NewsArticle,,عثمان مقبل: 76% من البريطانيين يدينون العدوان الإسرائيلي على غزة,,2023-12-05,قال المدير التنفيذي لمؤسسة “العمل من أجل الإنسانية” البريطانية إن تفاعل المجتمع مع القضية الفلسطينية كان كبيرا جدا، وانعكس في المظاهرات التي خرجت تنديدا بالعدوان الإسرائيلي على قطاع غزة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4210,gaza-ontology#NewsArticle_4210,gaza-ontology#NewsArticle,,العدل الدولية ترفع جلساتها وجنوب أفريقيا تعلن إخفاق إسرائيل بدحض الأدلة,,2024-01-12,رفعت محكمة العدل الدولية جلستها اليوم الجمعة بعد الاستماع للفريق القانوني الإسرائيلي في قضية ارتكاب إبادة جماعية في غزة، فيما قالت جنوب أفريقيا صاحبة الدعوى إن تل أبيب أخفقت بالرد على الأدلة المقدمة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4872,gaza-ontology#NewsArticle_4872,gaza-ontology#NewsArticle,,جيروزاليم بوست: هل تعني هدنة طويلة أن حماس قد انتصرت؟,,2024-01-29,قالت جيروزاليم بوست إن ثمة تقارير تفيد باحتمال التوصل إلى اتفاق جديد مع حماس لوقف القتال في غزة وإطلاق المحتجزين الإسرائيليين لديها، وتثور مخاوف لطلب الحركة هذه المرة أكثر مما طلبت سابقا.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4273,gaza-ontology#NewsArticle_4273,gaza-ontology#NewsArticle,,مجلة أميركية: هكذا يعمل الصحفيون الذين يغطون حرب غزة,,2024-01-14,ذكر تقرير نشرته مجلة “نيولاينز” الأميركية أن أكثر من 109 صحفيين لقوا مصرعهم في الحرب التي تشنها إسرائيل على قطاع غزة، موضحا أن معدل الوفيات غير المسبوق أجبر الصحفيين على فصل حزنهم عن تقاريرهم.,,,,,,
http://example.com/gaza-ontology#2023,gaza-ontology#2023,gaza-ontology#Misc,http://example.com/gaza-ontology#NewsArticle_4330,,,,,,,,,,
http://example.com/gaza-ontology#مدهون,gaza-ontology#مدهون,gaza-ontology#Person,http://example.com/gaza-ontology#NewsArticle_3085,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_3278,gaza-ontology#NewsArticle_3278,gaza-ontology#NewsArticle,,"منظمة حقوقية: ""غوانتانامو جديد"" لمعتقلي غزة لدى الاحتلال",,2023-12-18,دعا المرصد الأورومتوسطي لحقوق الإنسان إلى تحقيق دولي محايد في تصفية جيش الاحتلال الإسرائيلي مدنيين فلسطينيين بعد اعتقالهم من مناطق متفرقة من قطاع غزة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_973,gaza-ontology#NewsArticle_973,gaza-ontology#NewsArticle,,"لتقييدهما المحتوى المؤيد لفلسطين.. ماليزيا تهدد ""ميتا"" و""تيك توك"" بإجراءات قاسية",,2023-10-27,حذّر وزير الاتصالات الماليزي -أمس الخميس- من أنه قد يتخذ إجراء حازما إذا استمرت شركتا التواصل الاجتماعي “تيك توك” و”ميتا” بحظر المحتوى المؤيد للفلسطينيين على منصاتهما، حسب تقرير لوكالة رويترز.,,,,,,
http://example.com/gaza-ontology#نص,gaza-ontology#نص,gaza-ontology#Misc,http://example.com/gaza-ontology#NewsArticle_1749,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_45,gaza-ontology#NewsArticle_45,gaza-ontology#NewsArticle,,"شهود عيان للجزيرة نت: هكذا بدت مستوطنات غزة خلال ""طوفان الأقصى""",,2023-10-07,تحدث صحفيون فلسطينيون للجزيرة نت، عن تغطيتهم الاستثنائية من داخل المستوطنات الإسرائيلية المحيطة بقطاع غزة، بعد دخولها في اللحظات الأولى من عملية “طوفان الأقصى”.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3535,gaza-ontology#NewsArticle_3535,gaza-ontology#NewsArticle,,"""إنفيديا"" الأميركية تتبرع بأكبر مبلغ في تاريخها لإسرائيل",,2023-12-25,تتواصل الحرب على غزة في استقطاب شركات التكنولوجيا لإظهار دعمها الصريح لإسرائيل، فهذه أحد أكبر شركات تصنيع الرقائق الإلكترونية “إنفيديا” تعلن عن تبرعها بأكبر حملة في تاريخها لجمع التبرعات الإنسانية.,,,,,,
http://example.com/gaza-ontology#جمعية,gaza-ontology#جمعية,gaza-ontology#Organization,http://example.com/gaza-ontology#NewsArticle_4159,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_3496,gaza-ontology#NewsArticle_3496,gaza-ontology#NewsArticle,,"""أمانة طلعني"".. سيدة فلسطينية توجه نداء استغاثة من تحت الركام بغزة",,2023-12-24,تفاعل رواد شبكات التواصل مع فيديو يظهر مناشدة امرأة من بين الركام، بعد تعرض منزلها للقصف الإسرائيلي في دير البلح بغزة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4964,gaza-ontology#NewsArticle_4964,gaza-ontology#NewsArticle,,الدويري: الاحتلال ينفذ عمليات انتقائية شمالي غزة ويشن حربا مفتوحة جنوبا,,2024-01-31,أظهرت خريطة تفاعلية، بثتها الجزيرة، أن مجموع الألوية القتالية المنسحبة من القطاع وصل إلى 11، مقابل 10 ألوية لا تزال تقاتل، نصفها في مدينة خان يونس جنوبا، وفق معهد دراسات الحروب.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4536,gaza-ontology#NewsArticle_4536,gaza-ontology#NewsArticle,,رئيس الأركان الإسرائيلي يقر بتسريح عناصر من الاحتياط جراء التوتر,,2024-01-21,قال رئيس الأركان الإسرائيلي هرتسي هاليفي إن الجيش يقوم حاليا بتسريح بعض عناصر قوات الاحتياط بسبب التوتر بين ساحة القتال ومتطلبات الحياة، وفقا لما نقلته وسائل إعلام إسرائيلية.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4225,gaza-ontology#NewsArticle_4225,gaza-ontology#NewsArticle,,إعلام إسرائيلي: إصابة 4 آلاف جندي بإعاقات في حرب غزة,,2024-01-13,كشف موقع تابع للاحتلال إصابة 4 آلاف جندي إسرائيلي بإعاقات منذ بداية الحرب على قطاع غزة، مرجحا ارتفاع الرقم إلى 30 ألفا.,,,,,,
http://example.com/gaza-ontology#NewsArticle_939,gaza-ontology#NewsArticle_939,gaza-ontology#NewsArticle,,مسؤول إسرائيلي: تكلفة الحرب على غزة قد تصل إلى 50 مليار دولار,,2023-10-26,قال مسؤول كبير في وزارة المالية الإسرائيلية إن بلاده ستضطر على الأرجح لإنفاق مبلغ أكبر لتمويل الحرب ضد المقاومة الفلسطينية عما قدره بنك إسرائيل، مشيرا إلى أن التكلفة لن تتجاوز 50 مليار دولار.,,,,,,
http://example.com/gaza-ontology#NewsArticle_1116,gaza-ontology#NewsArticle_1116,gaza-ontology#NewsArticle,,حاخام أميركي: إسرائيل قائمة على السرقة ونصلي لزوالها,,2023-10-30,قال الحاخام يسرائيل ديفيد وايس، إن الإسرائيليين أسسوا دولتهم عن طريق السرقة من العرب، وإنه يصلي من أجل زوال دولتهم الصهيونية، وأن تتحرر فلسطين بأسرع وقت.,,,,,,
http://example.com/gaza-ontology#NewsArticle_2886,gaza-ontology#NewsArticle_2886,gaza-ontology#NewsArticle,,خبراء: المجتمع الإسرائيلي لن يتحمل الخسائر وسيصرخ أولا,,2023-12-09,يتفق خبراء على أن الخسائر التي يتكبدها جيش الاحتلال على يد المقاومة الفلسطينية في قطاع غزة -والتي كشفت جانبا منها صحيفة “يديعوت أحرونوت”- ستحرك المجتمع الإسرائيلي وتدفعه للضغط على حكومته وجيشه.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3731,gaza-ontology#NewsArticle_3731,gaza-ontology#NewsArticle,,أبرز تطورات اليوم الـ85 من العدوان الإسرائيلي على غزة,,2023-12-30,في اليوم الـ85 للعدوان الإسرائيلي على قطاع غزة، شهدت محاور الشمال والجنوب بقطاع غزة مواجهات ضارية بين قوات الاحتلال والمقاومة، في حين أعلنت السلطات الصحية في القطاع حصيلة جديدة للشهداء منذ بدء الحرب.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4503,gaza-ontology#NewsArticle_4503,gaza-ontology#NewsArticle,,ماذا تفعل “اليونيفيل” بجنوب لبنان وقت الأزمات؟,,2024-01-20,يقول المتحدث الرسمي باسم قوات اليونيفيل إن جنوب لبنان يشهد يوميا تبادل إطلاق النار بين حزب الله والاحتلال، وإن القوة الدولية تنفذ مهامها لحفظ السلام في المنطقة ودعم السكان والجيش اللبنانيين.,,,,,,
http://example.com/gaza-ontology#NewsArticle_650,gaza-ontology#NewsArticle_650,gaza-ontology#NewsArticle,,الفائز بجائزة صندوق قطر للتنمية يتمسك بحلمه رغم تدمير مختبره في غزة,,2023-10-20,قال الباحث الفلسطيني صلاح الصادي إن جائزة صندوق قطر للتنمية التي فاز بها مشروعه “الفلتر الأزرق” المعني بالأمن الغذائي ستمكنه من تطويره لتحلية مياه البحر في قطاع غزة بعد انتهاء العدوان الإسرائيلي.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3969,gaza-ontology#NewsArticle_3969,gaza-ontology#NewsArticle,,سام ألتمان يطالب صُنّاع التكنولوجيا التعاطف مع المسلمين والفلسطينيين,,2024-01-06,قال سام ألتمان الرئيس التنفيذي لشركة أوبن إيه آي، إنه شعر أن أعضاء المجتمعات الإسلامية والعربية في صناعة التكنولوجيا غير مرتاحين للتحدث عن تأثير الحرب المستمرة في غزة خوفا من الانتقام.,,,,,,
http://example.com/gaza-ontology#اسم,gaza-ontology#اسم,gaza-ontology#Misc,http://example.com/gaza-ontology#NewsArticle_1915,,,,,,,,,,
http://example.com/gaza-ontology#هباش,gaza-ontology#هباش,gaza-ontology#Person,http://example.com/gaza-ontology#NewsArticle_3430,,,,,,,,,,
http://example.com/gaza-ontology#نيويورك,gaza-ontology#نيويورك,gaza-ontology#Location,http://example.com/gaza-ontology#NewsArticle_2367,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_4303,gaza-ontology#NewsArticle_4303,gaza-ontology#NewsArticle,,يديعوت أحرونوت: أنفاق غزة فاقت تقديرات إسرائيل مئات المرات,,2024-01-15,قالت صحيفة يديعوت أحرونوت إن الجيش الإسرائيلي فوجئ بحجم شبكة الأنفاق التي بنتها المقاومة الفلسطينية في قطاع غزة، والتي فاقت التقديرات الإسرائيلية قبل الحرب مئات المرات.,,,,,,
http://example.com/gaza-ontology#NewsArticle_885,gaza-ontology#NewsArticle_885,gaza-ontology#NewsArticle,,أطفال غزة: نأكل وجبة واحدة في اليوم ونشرب مياها مالحة ملوثة,,2023-10-25,تسببت الحرب المستمرة منذ 19 يوما في قطاع غزة بشح كبير في المواد الغذائية والمياه، ما ضاعف المعاناة التي يعيشها سكان القطاع بفعل الحصار الإسرائيلي منذ 2006، فكيف يتدبرون أمرهم؟,,,,,,
http://example.com/gaza-ontology#NewsArticle_2133,gaza-ontology#NewsArticle_2133,gaza-ontology#NewsArticle,,فيسبوك يقر نشر إعلانات تدعو لإبادة الفلسطينيين وقتل ناشط داعم لغزة,,2023-11-22,قالت صحيفة إنترسبت الأميركية إن تطبيق “فيسبوك” وافق على نشر سلسلة إعلانات تجرد الفلسطينيين من إنسانيتهم وتدعو لقتلهم، كانت منظمات حقوقية قد بعثت بها للشركة لاختبار معايير مراقبة المحتوى في التطبيق.,,,,,,
http://example.com/gaza-ontology#يتسحاك,gaza-ontology#يتسحاك,gaza-ontology#Person,http://example.com/gaza-ontology#NewsArticle_803,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_1145,gaza-ontology#NewsArticle_1145,gaza-ontology#NewsArticle,,ولي عهد الكويت يطالب بوقف العدوان على غزة وفتح المعابر,,2023-10-31,قال ولي العهد الكويتي الشيخ مشعل الأحمد الجابر الصباح إن الحرب الإسرائيلية على غزة تجاوزت القوانين الدولية، وطالب بوقف العدوان الإسرائيلي الغاشم وفتح المعابر وإدخال المساعدات الإنسانية للقطاع.,,,,,,
http://example.com/gaza-ontology#عالول,gaza-ontology#عالول,gaza-ontology#Person,http://example.com/gaza-ontology#NewsArticle_1506,,,,,,,,,,
http://example.com/gaza-ontology#يكاسي,gaza-ontology#يكاسي,gaza-ontology#Location,http://example.com/gaza-ontology#NewsArticle_1680,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_4187,gaza-ontology#NewsArticle_4187,gaza-ontology#NewsArticle,,هؤلاء أعضاء فريق جنوب أفريقيا القانوني بمحاكمة إسرائيل في لاهاي,,2024-01-12,استمعت محكمة العدل الدولية في لاهاي -أمس الخميس- إلى مرافعة جنوب أفريقيا في دعواها ضد إسرائيل بارتكاب جرائم إبادة جماعية بحق الفلسطينيين في قطاع غزة، وضرورة وقف الحرب الدائرة هناك.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4818,gaza-ontology#NewsArticle_4818,gaza-ontology#NewsArticle,,المفوض العام للأونروا: قرارات وقف تمويل الوكالة صادمة,,2024-01-28,وصف المفوض العام لوكالة غوث وتشغيل اللاجئين الفلسطينيين (أونروا) السبت تعليق دول عدة تمويلها بأنه أمر صادم، داعيا إياها إلى العدول عن قراراتها.,,,,,,
http://example.com/gaza-ontology#NewsArticle_1287,gaza-ontology#NewsArticle_1287,gaza-ontology#NewsArticle,,من شيرين أبو عاقلة إلى محمد أبو حطب.. ضحايا على الهواء مباشرة,,2023-11-03,لم يقتصر الإجرام الإسرائيلي على المدنيين الأبرياء في قطاع غزة، بل طال صحفيين وإعلاميين يعملون على نقل الحقيقة إلى العالم الخارجي، فقد استهدف الاحتلال مؤخرا مراسل تلفزيون فلسطين محمد أبو حطب وآخرين.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3658,gaza-ontology#NewsArticle_3658,gaza-ontology#NewsArticle,,كيف تفاعل جمهور المنصات مع صورة محمد الضيف الجديدة؟,,2023-12-28,رواد مواقع التواصل الاجتماعي على مستوى العالم العربي يتفاعلون بسخرية مع صورة نشرها الإعلام الإسرائيلي أمس الأربعاء زعم أنها لمحمد الضيف المطلوب الأول لتل أبيب القائد العام لكتائب عز الدين القسام .,,,,,,
http://example.com/gaza-ontology#NewsArticle_4457,gaza-ontology#NewsArticle_4457,gaza-ontology#NewsArticle,,الحوثيون يهاجمون سفينة أميركية في خليج عدن,,2024-01-19,أعلنت جماعة “الحوثي” في اليمن استهداف سفينة أميركية في خليج عدن وإصابتها بشكل مباشر، في أحدث هجوم بحري في المنطقة ذات الأهمية الإستراتيجية.,,,,,,
